id,group_id,name,barcode
1288,8,ROSE BRAND TEPUNG BERAS PUTIH 500G,8993093115008
1289,2,ROYALE PEWANGI HOT SUMMER 15 ML (RCG),8998866808705
1290,2,ROYALE PEWANGI HOT SUMMER 780 ML,8998866808316
1291,2,ROYALE PEWANGI PURPLE DAWN780 ML,8998866808262
1292,2,ROYALE PEWANGI WINTER BREEZE 780 ML,8998866808361
1293,8,ROYCO AYAM 230G,8999999516208
1294,8,ROYCO AYAM 8G (RCG),8999999502393
1295,8,ROYCO SAPI 230G,8999999516215
1296,8,ROYCO SAPI 8G (RCG),8999999502409
1297,8,ROYCO SAPI 94G,8999999192198
1298,8,SAJIKU TEPUNG BUMBU BAKWAN CRISPY 210G,8992770061072
1299,8,SAJIKU TEPUNG BUMBU GOLDEN CRISPY 200G,8992770061041
1300,8,SAJIKU TEPUNG BUMBU SERBAGUNA 220G,8992770084064
1301,8,SAJIKU TEPUNG BUMBU SERBAGUNA 80G,8992770061010
1302,8,SAJU SAGU SALJU 40 G,8997007181400
1303,8,SALJUKU GULA HALUS 500 G,8997209391294
1304,8,SANIA MINYAK GORENG 1L,8993496001083
1305,8,SANIA MINYAK GORENG 2L,8993496001076
1306,3,SANITER BW COOLFRESH 105G,8992745470151
1307,3,SANITER BW ENERGIZING CLEAN 105G,8992745470182
1308,3,SANITER BW LEMONFRESH 105G,8992745470212
1309,8,SAORI SAOS TERIYAKI (BTL) 135 ML,8992770096227
1310,8,SAORI SAOS TIRAM 23 ML (SCT),8992770094117
1311,8,SAORI SAOS TIRAM 23 ML (RCG),
1312,8,SAORI SAOS TIRAM (BTL) 133 ML,8992770096128
1313,3,SARI AYU BEDAK DWIGUNA SPF 15 KUNING LANGSAT,8990090102345
1314,3,SARI AYU FOUNDATION KUNING LANGSAT 35 ML,8990090110012
1315,3,SARI AYU MOISTURIZER JERUK 35 ML,8990090120271
1316,3,SARI AYU MOISTURIZER MAWAR 35 ML,8990090120011
1317,3,SARI AYU PENSIL ALIS COKLAT,8990090003772
1318,3,SARIAYU BL REFRESHING AROMATIC 150 ML,8990090411232
1319,3,SARIAYU COLOGNE EKSTRAK TANJUNG 150 ML,8990090420296
1320,7,SARIMI ISI 2 AYAM BAWANG 115 G,089686018059
1321,7,SARIMI ISI 2 AYAM BAWANG 115 G (KRT),
1322,13,SARIWANGI ISI 25,8999999195649
1323,13,SARIWANGI ISI 4 (RCG),8999999540333
1324,8,SASA 100G,8991188943024
1325,8,SASA 18G,8991188943055
1326,8,SASA 250G,8991188943062
1327,8,SASA 38G,8991188943321
1328,8,SASA 50 G,8991188943017
1329,8,SASA 5000 115 G,8991188943369
1330,8,SASA BUMBU NASI GORENG MATAH 20 G,8992736220802
1331,8,SASA TEPUNG BUMBU KENTUCKY 210 G,8992736925165
1332,8,SASA TEPUNG BUMBU KENTUCKY 75 G,8992736980164
1333,8,SASA TEPUNG BUMBU SERBAGUNA 75 G,8992736980133
1334,8,SATELIT AGAR AGAR POWDER APPLE GREEN 5G,8992705042107
1335,8,SATELIT AGAR AGAR POWDER PLAIN 5G,8992705012100
1336,8,SATELIT AGAR AGAR POWDER RED 5G,8992705022109
1337,8,SATELIT AGAR CHOCOLATE 6 G,8992705032122
1338,8,SATELIT AGAR MERAH 6 G,8992705022123
1339,2,SCOTCH BRITE STAINLESS,8992806163411
1340,8,SEDAAP MINYAK GORENG 1L,8998866501026
1341,8,SEDAP KECAP MANIS 225 ML,8998866608046
1342,8,SEDAP KECAP MANIS 550 ML,8998866608084
1343,8,SEDAP KECAP MANIS (BTL) 135 ML,8998866608008
1344,8,SEDAP KECAP MANIS (BTL) 275 ML,8998866608015
1345,8,SEGITIGA BINTANG MINYAK GORENG 1800 ML,8997032010300
1346,8,SEGITIGA BINTANG MINYAK GORENG 450 ML,8997032010423
1347,8,SEGITIGA BINTANG MINYAK GORENG 900 ML,8997032010089
1348,8,SEGITIGA BIRU 1KG,8993296210005
1349,6,SELECTION KAPAS WAJAH 50 G,8991038110514
1350,6,SELECTION KAPAS WAJAH SPECIAL 60 G,8991038775980
1351,1,SENSI PANTS M1,7237844121315
1352,1,SENSI PANTS S1,7237844121216
1353,1,SENSI POPOK DEWASA PEREKAT L 2,7237841213334
1354,1,SENSI POPOK DEWASA PEREKAT M 10,7237842121218
1355,1,SENSI POPOK DEWASA PEREKAT M 2,7237841213235
1356,1,SENSI POPOK DEWASA PEREKAT XL 2,7237841213433
1357,3,SENSODYNE SG DAILY PROTECTION SOFT,8992695550385
1358,3,SENSODYNE PG MULTI ACTION 100 G,8992695744067
1359,3,SENSODYNE PG FRESH MINT 100 G,8991991161332
1360,3,SENSODYNE PG GENTLE WHITENING 100 G,8992695724069
1361,3,SENSODYNE PG ORIGINAL 100 G,9310042627501
1362,10,SERENA TOGO CHOCO 128 G,8888166603462
1363,3,SHINZUI BL HANA (BTL) 250 ML,8992946518812
1364,3,SHINZUI BW KEENSHO 80G,8992946521836
1365,3,SHINZUI BW KIREI (BTL)  250 ML,8992946519376
1366,3,SHINZUI BW KIREY 80G,8992946512285
1367,3,SHINZUI BW MYORI 80G,8992946521416
1368,3,SHINZUI BW SHAKURA 80G,8992946521409
1369,3,CLEAR SHP COMPLETE SOFT CARE 9 G (RCG),8999999529819
1370,13,SIDOMUNCUL SUSU JAHE 27G (BND),8998898853100
1371,13,SIDOMUNCUL SUSU JAHE 27G (RCG),
1372,10,SIMBA SEREAL 2 IN 1 COKELAT CUP 22 G,8993172960512
1373,10,SIMBA SEREAL 2 IN 1 STRW CUP 22 G,8993172000393
1374,8,SINTI BUMBU PECEL 100G,8990168651218
1375,3,SKIVA BEDAK 4A KUNING LANGSAT 20 G,
1376,10,SLAI O'LAY BLUEBERRY 128 G,8996001304044
1377,10,SLAI O'LAY STROBERI 128 G,8996001304426
1378,10,SLAI O'LAI NANAS 32G,8996001304921
1379,10,SLAI O'LAI NANAS 32G (BOX),8996001304143
1380,10,SLAI O'LAI STRAWBERRY 32G,8996001304549
1381,10,SLAI O'LAI STRAWBERRY 32G (BOX),8996001304129
1382,3,SLEEK FOAMY HW CARING (BTL) 250 ML,8993417263231
1383,3,SLEEK FOAMY HW REFRESHING 250 ML,8993417263217
1384,3,SLEEK FOAMY HW SOOTHING 250 ML,8993417263224
1385,3,SLEEK HW APPLE 400 ML,8993417260216
1386,3,SLEEK HW LEMON 400 ML,8993417260223
1387,3,SLEEK HW STRAWBERRY 400 ML,8993417260230
1388,6,SOFTEX COMFORT SLIM NONWING 23CM 8 PADS,8992959107515
1389,6,SOFTEX COMFORT SLIM WING 23CM 8 PADS,8992959107539
1390,6,SOFTEX DAUN SIRIH NONWING 23CM 8 PADS,8992959117569
1391,6,SOFTEX DAUN SIRIH WING 23CM 8 PADS,8992959117583
1392,6,SOFTEX DAUN SIRIH WING 29CM 1 PADS (RCG),8992959974131
1393,6,SOFTEX NATURAL COOL 36CM 8 PADS,8992959977088
1394,2,SOKLIN LANTAI CITRUS LEMON (BTL) 450 ML,8998866692663
1395,2,SOKLIN LANTAI FRUITY APPLE 450 ML,8998866692601
1396,2,SOKLIN LANTAI LAVENDER (BTL) 450 ML,8998866603546
1397,2,SOKLIN LIQUID POWER CLEAN ACTION BIRU 400 ML,8998866608985
1398,2,SOKLIN LIQUID POWER CLEAN ACTION PINK 400 ML,8998866609173
1399,2,SOKLIN PEWANGI  HIJAB 800 ML,8998866613651
1400,2,SOKLIN PEWANGI PINK 800 ML,8998866602730
1401,2,SOKLIN PEWANGI RED 800 ML,8998866601849
1402,2,SOKLIN SOFTENER LOVE IN PARIS 900 ML,8998866659574
1403,2,SOKLIN SOFTENER MYSTICAL TOKYO 900 ML,8998866604390
1404,2,SOKLIN SOFTERGENT BLUE 24 G (RCG),8998866608572
1405,2,SOKLIN SOFTERGENT CHEERFUL RED 250G,8998866610445
1406,2,SOKLIN SOFTERGENT LAVENDER 250G,8998866610070
1407,2,SOKLIN SOFTERGENT LAVENDER 770G,8998866803694
1408,2,SOKLIN SOFTERGENT ROSY PINK 250G,8998866609487
1409,2,SOKLIN SOFTERGENT SAKURA STRAWBERRY 770G,8998866612173
1410,11,SPRITE 390 ML (BTL),8992761002022
1411,2,STELLA ALL IN ONE COFFEE LATTE 42G,8992745610885
1412,2,STELLA ALL IN ONE LEMON SPLASH 42G,8992745320784
1413,2,STELLA ALL IN ONE ORANGE JAZZ 42G,8992745320050
1414,7,SUKSES ISI 2 AYAM BAWANG 115G,8998866200899
1415,7,SUKSES ISI 2 AYAM BAWANG 115G (KRT),
1416,7,SUKSES ISI 2 KARI AYAM 116G,8998866200912
1417,7,SUKSES ISI 2 KARI AYAM 116G (KRT),
1418,3,SUMBER AYU DAUN SIRIH ORCHID 90 ML,8992856890435
1419,3,SUMBER AYU DAUN SIRIH ROSE 90 ML,8992856877177
1420,3,SUMBER AYU DAUN SIRIH WHITENING FRUITY 90 ML,8992856890404
1421,5,SUMO DOT (BTL) 120 ML,8992738820062
1422,5,SUMO DOT (BTL) 50 ML,8992738830061
1423,12,SUN BUBUR SEREAL BERAS MERAH (SCT) 20 G,089686535006
1424,12,SUN BUBUR SEREAL PISANG SUSU (SCT) 20 G,089686535204
1425,8,SUN KARA 65 ML,8992717781025
1426,12,SUN MP ASI KACANG HIJAU 20 G,089686547047
1427,2,SUNLIGHT JERUK NIPIS 105 ML,8999999050009
1428,2,SUNLIGHT JERUK NIPIS 210 ML,8999999059781
1429,2,SUNLIGHT JERUK NIPIS 460 ML,8999999572303
1430,2,SUNLIGHT JERUK NIPIS 755 ML,8999999390198
1431,3,SUNSILK CON BLACK SHINE 160 ML (BTL),8999999047887
1432,3,SUNSILK CON SOFT & SMOOTH 160 ML (BTL),8999999048235
1433,3,SUNSILK SHP BALCKSHINE 70 ML (BTL),8999999048174
1434,3,SUNSILK SHP BLACK SHINE 160 ML (BTL),8999999048181
1435,3,SUNSILK SHP SOFT & SMOOTH 160 ML (BTL),8999999048266
1436,3,SUNSILK SHP SOFT&SMOOTH 70 ML,8999999048259
1437,10,SUPERBOY CRUNCH COKELAT 30 G,8997025480790
1438,7,SUPER BUBUR ABON SAPI 49G,8996001524015
1439,7,SUPER BUBUR BURYAM RASA AYAM 22 G,8996001524091
1440,7,SUPER BUBUR KUAH KARI 46G,8996001524039
1441,7,SUPER BUBUR KUAH SOTO 46G,8996001524060
1442,7,SUPER BUBUR RASA AYAM 45G,8996001524008
1443,7,SUPERMI AYAM BAWANG 75G,089686014280
1444,7,SUPERMI AYAM BAWANG 75G (KRT),
1445,10,SUPERSTAR SNAPS TRIPLE CHOCOLATE 28G,8996001350843
1446,10,SUPERSTAR SNAPS TRIPLE CHOCOLATE 28G (BOX),8996001350850
1447,10,SUPERSTAR TRIPLE CHOCOLATE 16G,8996001355046
1448,10,SUPERSTAR TRIPLE CHOCOLATE 16G (BOX),8996001355237
1449,11,SUSU TANGO CHOCOLATE 250 ML (BTL),8991102714495
1450,2,SWALLOW AGAR AGAR COKELAT 7 G,8991689668037
1451,2,SWALLOW AGAR AGAR GLOBE HIJAU 7 G,8997220180136
1452,2,SWALLOW AGAR AGAR HIJAU 7 G,8991689668020
1453,2,SWALLOW AGAR AGAR MERAH 7 G,8991689668013
1454,2,SWALLOW AGAR AGAR PUTIH 7 G,8991689668006
1455,1,SWEETY BRONZE PANTS L1 (RCG),8992959953037
1456,1,SWEETY BRONZE PANTS M1 (RCG),8992959953020
1457,1,SWEETY BRONZE PANTS S1 (RCG),8992959953013
1458,1,SWEETY BRONZE PANTS XL1 (RCG),8992959953044
1459,1,SWEETY SILVER PANTS L1 (RCG),8992959508305
1460,1,SWEETY SILVER PANTS L7,8992959508879
1461,1,SWEETY SILVER PANTS M1 (RCG),8992959508299
1462,1,SWEETY SILVER PANTS M8,8992959508862
1463,1,SWEETY SILVER PANTS S9,8992959508893
1464,1,SWEETY SILVER PANTS XL6,8992959508886
1465,11,TABS MIX FRUIT 330 ML (KLG),8996006853127
1466,11,TANGO KIDO BANANA PUDING 115 ML (BOX),8991102714709
1467,11,TANGO WAFER CHOCO TIRAMISU 21G (PAK),8991102986434
1468,10,TANGO WAFER COKLAT 47G,8991102387286
1469,10,TANGO WAFER COKLAT 7G,8991102385084
1470,10,TANGO WAFER COKLAT 7G (BOX),8991102385091
1471,10,TANGO WAFER JAVA MOCHA 21G (PAK),8991102936378
1472,10,TANGO WAFER VANILLA 47G,8991102387262
1473,10,TANGO WAFFLE CRUNCHOC 7G,8991102385053
1474,10,TANGO WAFFLE CRUNCHOC 7G (BOX),8991102385060
1475,11,TEH BOTOL SOSRO ORIGINAL 200 ML (BOX),8996006320117
1476,11,TEH BOTOL SOSRO ORIGINAL 350 ML (BTL),8996006858016
1477,13,TEH CAP BOTOL TEH HIJAU MELATI 25'S 50 G,8886007000241
1478,13,TEH CAP DANDANG BLACK TEA 25'S 50 G,8994286130587
1479,13,TEH CAP DANDANG HIJAU KECIL 1 PACK,
1480,13,TEH CAP DANDANG JASMINE TEA 25'S 50 G,8994286130570
1481,13,TEH CAP DANDANG VANILA TEA 25'S 50 G,8994286160034
1482,13,TEH CAP POCI KUNING KECIL 10'S 10 G,8886007000043
1483,13,TEH CAP POCI TEH MELATI 25'S 50 G,8997033700149
1484,11,TEH ECO 160 ML CUP,8997010520418
1485,11,TEH ECO 160 ML (KRT),
1486,11,TEH GELAS ASLI 160 ML CUP,8991102222006
1487,11,TEH GELAS ASLI 160 ML (KRT),8991102222013
1488,11,TEH GELAS ASLI 250 ML (BTL),8991102228008
1489,13,TEH KOTAK TEH MELATI 200 ML (BOX),8998009040023
1490,13,TEH CAP POCI ASLI ISI 25 50 G,8886007811410
1491,13,TEH CAP POCI SERBUK 40 G,8886007821044
1492,13,TEH CAP POCI SERBUK 40 G (PAK),8997033700460
1493,11,TEH PUCUK 350 ML (BTL),8996001600146
1494,13,TEH SOSRO CELUP ISI 15 30 G,8886007811533
1495,13,TEH SOSRO CELUP TEH ASLI 50'S 100 G,8886007811502
1496,6,TESSA TISSUE DAPUR NATURE 150'S,8992931001220
1497,12,TIGA SAPI VANILA 490 G (KLG),8993007002967
1498,10,TIMTAM MAXI CLASSIC CHOCOLATE 16G,8994755010303
1499,10,TIMTAM MAXI CLASSIC CHOCOLATE 16G (BOX),8994755010327
1500,10,TOGO SIIIIP COKELAT 22 G (PAK),8888166621213
1501,6,TOPLY TISSUE MAKAN 100 SHEET,8992759324136
1502,11,TORA CAFE ICED CAPPUCCINO 180 ML (BTL),8996001600641
1503,11,TORA CAFE ICED MILKY LATTE 180 ML (BTL),8996001600610
1504,13,TORABIKA CREAMY LATTE 25G (BND),8998666001306
1505,13,TORABIKA CREAMY LATTE 25G (RCG),
1506,11,TORPEDO ANEKA BUAH 170 ML CUP,8997007300016
1507,11,TORPEDO ANEKA BUAH 170 ML (KRT),28997007300010
1508,3,TRESemme SHP HAIR FALL CONTROL 170 ML (BTL),8999999526344
1509,3,TRESemme SHP KERATIN SMOOTH 170 ML (BTL),8999999526405
1510,3,TRESemme SHP SCALP CARE 170 ML (BTL),8999999526467
1511,11,TUJUH KURMA 200 ML (KLG),8996001600696
1512,8,TULIP MEISES CHOCOLADE HAGELSLAG 90 G,8991001302014
1513,8,TULIP MEISES MIX CHOCOLADE HAGELSLAG 90 G,8991001302038
1514,10,TWISTKO JAGUNG BAKAR 20 G,8994834006876
1515,12,ULTRA CAP SAPI VANILA 375 G (KLG),8998009011047
1516,11,ULTRA MILK COKELAT 125 ML (BOX),8998009010590
1517,11,ULTRA MILK FULL CREAM 200 ML (BOX),8998009010552
1518,11,ULTRA MILK STROBERI 125 ML (BOX),8998009010606
1519,11,ULTRA MILK STROBERI 200 ML (BOX),8998009010576
1520,11,ULTRA MIMI KIDS COKELAT 125 ML (BOX),8998009010910
1521,11,ULTRA MIMI KIDS FULL CREAM 125 ML (BOX),8998009011696
1522,11,ULTRA MIMI KIDS STROBERI 125 ML (BOX),8998009010927
1523,11,ULTRA SARI ASEM ASLI 250 ML (BOX),8998009030031
1524,11,ULTRA SARI KACANG IJO 150 ML (BOX),8998009050022
1525,8,VANILI 2G,8997230450083
1526,2,VAPE BAKAR HIJAU  5'S,8992857010528
1527,2,VAPE BAKAR HITAM  5'S,8992857130707
1528,2,VAPE LIQUID ELECTRIK SET FRUITY FRESH 45 ML,8992857080132
1529,2,VAPE LIQUID REFF  FRUITY FRESH 45 ML,8992857070126
1530,2,VAPE LIQUID REFF ORANGE 45 ML,8992857130646
1531,2,VAPE LIQUID REFF SAKURA 45 ML,8992857130325
1532,2,VAPE MAT BLOOMING FLORAL 21'S,8992857050128
1533,2,VAPE MAT LAVENDER 21'S,8992857050173
1534,2,VAPE ONE PUSH LEMON 10 ML,8992857020558
1535,2,VAPE ONE PUSH ORANGE 10 ML,8992857020534
1536,2,VAPE ONE PUSH PURPLE ORCHID 10 ML,8992857130219
1537,2,VAPE ONE PUSH SAKURA 10 ML,8992857130202
1538,2,VAPE SPRAY FRESH GREEN TEA (KLG) 400 ML,8992857130141
1539,2,VAPE SPRAY ORANGE (KLG) 240  ML,8992857130172
1540,2,VAPE SPRAY ORANGE (KLG) 400 ML,8992857020114
1541,2,VAPE SPRAY PURPLE ORCHID (KLG) 240 ML,8992857130165
1542,2,VAPE SPRAY SAKURA BLOSSOM (KLG) 240 ML,8992857130684
1543,3,VASELINE BL ALOE SOOTHE 100 ML (BTL),8999999003074
1544,3,VASELINE BL ALOE SOOTHE 200 ML (BTL),8999999003098
1545,3,VASELINE BL INSTA RADIANCE 190 ML (BTL),8999999035495
1546,3,VASELINE BL UV EXTRA BRIGHTENING 100 ML (BTL),8999999719395
1547,3,VASELINE BL UV EXTRA BRIGHTENING 200 ML (BTL),8999999719418
1548,3,VASELINE REPAIRING JELLY 50 ML,8999999502942
1549,4,"VICKS INHALER 0,5 ML",4902430393126
1550,4,VICKS VAPORUB 25 G,4987176008718
1551,3,VIENNA BENGKOANG & MILK 250 G,8995026302240
1552,3,VIENNA BLACK HEAD CHARCOAL 10 ML,8994942007277
1553,3,VIENNA COWS MILK 250 G,8994942003095
1554,3,VIENNA GOATS MILK 250 G,8995026309997
1555,3,VIENNA GOATS MILK SOAP 90 G,8995026305029
1556,3,VITALIS BELLE 120 ML,8992856895409
1557,3,VITALIS BELLE 60 ML,8992856895393
1558,3,VITALIS BLESS 120 ML,8992856893672
1559,3,VITALIS BLESS 60 ML,8992856893689
1560,3,VITALIS BLISSFUL 120 ML,8992856893696
1561,3,VITALIS BLISSFUL 60 ML,8992856893702
1562,3,VITALIS BLOSSOM 60 ML,8992856892514
1563,3,VITALIS BREEZE 120 ML,8992856892521
1564,3,VITALIS BREEZE 60 ML,8992856892538
1565,3,"VIVA CHIC LIPS ALOE SECRET 4,2 G",8992796250047
1566,3,VIVA EYE BROW PENCIL COKLAT,8992796157315
1567,3,VIVA EYE BROW PENCIL HITAM,8992796157308
1568,3,VIVA FACE TONIC ASTRINGENT CUCUMBER 100 ML,8992796011402
1569,3,VIVA FACE TONIC BENGKUANG 100 ML,8992796011341
1570,3,VIVA FACE TONIC GREEN TEA 100 ML,8992796011358
1571,3,VIVA FACE TONIC SPIRULINA100 ML,8992796011365
1572,3,VIVA MILK CLEANSER BENGKUANG 100 ML,8992796011136
1573,3,VIVA MILK CLEANSER CUCUMBER 100 ML,8992796011204
1574,3,VIVA MILK CLEANSER GREEN TEA 100 ML,8992796011143
1575,3,VIVA MILK CLEANSER SPIRULINA 100 ML,8992796011150
1576,3,VIVA PELEMBAB 30 ML,8992796011808
1577,16,VONIC LAMPU 10 W,8990206571102
1578,10,ROMA WAFELLO BUTTER CARAMEL 130 G,8996001358405
1579,10,ROMA WAFELLO CHOCOBLAST 135G,8996001358399
1580,10,ROMA WAFELLO COCONUT CREAMY 43G,8996001358382
1581,10,ROMA WAFELLO CREAMY VANILLA 48G,8996001358269
1582,3,WARDAH BB CREAM LIGHTENING LIGHT 15 ML,8993137690836
1583,3,WARDAH BB CREAM LIGHTENING NATURAL 15 ML,8993137690867
1584,3,WARDAH BB CREAM EVERYDAY LIGHT 15 ML,8993137690898
1585,3,WARDAH BB CREAM EVERYDAY NATURAL 15 ML,8993137690928
1586,3,WARDAH C-DEFENSE DD CREAM NATURAL 20 ML,8993137691932
1587,3,WARDAH C-DEFENSE DD CREAM SPF30 LIGHT 20 ML,8993137691925
1588,3,WARDAH C-DEFENSE ENERGIZING CREAMY WASH 60 ML,8993137693721
1589,3,WARDAH COLORFIT ULTRA LIGHT MATTE 09,8993137712330
1590,3,WARDAH COLORFIT ULTRA LIGHT MATTE 10,8993137712347
1591,3,WARDAH COLORFIT ULTRA LIGHT MATTE 11,8993137712354
1592,3,WARDAH COLORFIT ULTRA LIGHT MATTE 12,8993137712361
1593,3,WARDAH CRYSTAL SECRET DARK SPOT AND BRIGTENING SERUM 20 ML,8993137692311
1594,3,WARDAH CRYSTAL SECRET DAY CREAM 15 ML,8993137692526
1595,3,WARDAH CRYSTAL SECRET NIGHT CREAM 15 ML,8993137692533
1596,3,WARDAH ESSENTIAL SUN SCREEN GEL SPF 30 40 ML,8993137708319
1597,3,WARDAH EVERY DAY MATTE LIP SHOT 02,8993137718035
1598,3,WARDAH EVERY DAY MATTE LIP SHOT 04,8993137718059
1599,3,WARDAH EVERY DAY MATTE LIP SHOT 05,8993137718066
1600,3,WARDAH EXCLUSIVE MATTE LIP CREAM  07,8993137694452
1601,3,WARDAH EXCLUSIVE MATTE LIP CREAM  09,8993137694476
1602,3,WARDAH EXCLUSIVE MATTE LIP CREAM  13,8993137697194
1603,3,WARDAH EYE XPERT MATIC BROW DEFINER 01 LIGHT,8993137711036
1604,3,WARDAH EYE XPERT MATIC BROW DEFINER 03 DARK GEY,8993137711050
1605,3,WARDAH EYELINER PENCIL BLACK,8993137574853
1606,3,WARDAH FOAMING CRYSTAL SECRET 100 ML,8993137692335
1607,3,WARDAH LIGHTENING MICELLAR GENTLE WASH 50 ML,8993137708067
1608,3,WARDAH LIGHTENING SERUM AMPOULE 8 ML,8993137712217
1609,3,WARDAH LIGHTNING DAY CREAM 20 ML,8993137688628
1610,3,WARDAH LIGHTNING NIGHT CREAM 20 ML,8993137688666
1611,3,WARDAH LIQUID FOUNDATION 01 LIGHT BEIGE,8993137707695
1612,3,WARDAH LIQUID FOUNDATION 02 BEIGE 25 ML,8993137707701
1613,3,WARDAH LIQUID FOUNDATION 03 IVORY,8993137707718
1614,3,WARDAH MASKARA AQUA LASH 6 G,8993137691062
1615,3,WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHT OIL CONTROL 50 ML,8993137698719
1616,3,WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHT SMOOTHING 50 ML,8993137690942
1617,3,WARDAH PERFECT BRIGHT MOISTURIZER NORMAL SKIN 20 ML,8993137698696
1618,3,WARDAH PERFECT BRIGHT MOISTURIZER SPF28 20 ML,8993137692472
1619,3,WARDAH POWDER FOUNDATION 02 GOLDEN BEIGE,8993137685603
1620,3,WARDAH POWDER FOUNDATION 02 GOLDEN BEIGE REFILL,8993137685702
1621,3,WARDAH POWDER FOUNDATION 03 SHEER PINK,8993137685610
1622,3,WARDAH POWDER FOUNDATION 03 SHEER PINK REFILL,8993137685719
1623,3,WARDAH POWDER FOUNDATION 04 NATURAL,8993137685627
1624,3,WARDAH TONE UP CREAM 20 ML,8993137702294
1625,8,WINCHEEZ 250 G,8997215750030
1626,2,WIPOL CARBOL CEMARA 410 ML,8999999520885
1627,2,WIPOL CARBOL CEMARA (BTL) 450 ML,8999999407896
1628,2,WPC 600 ML,8998866804066
1629,3,XL PROFESSIONNEL INVIGORATING HAIR SERUM 10 ML,8995026302929
1630,3,XL PROFESSIONNEL REVITALIZING HAIR SERUM 10 ML,8995026302936
1631,7,YAYA BIHUN JAGUNG 160 G,8999801700528
1632,10,YORITOS AYAM BAKAR 25 G,8991002504677
1633,11,YOU C 1000 MANGO 140 ML (BTL),8997009510369
1634,11,YOU C 1000 ORANGE 140 ML (BTL),8997009510055
1635,11,YOU C 1000 ORANGE WATER 500 ML (BTL),8997009510123
1636,2,YURI GLASS CLEANER  FRESH BLUE 410 ML,8886030789908
1637,2,YURI GLASS CLEANER  FRESH LILAC 410 ML,8886030789939
1638,2,YURI GLASS CLEANER LEMON FRESH 410 ML,8886030789922
1639,2,YURI HW GRAPE 410 ML,8886030223839
1640,2,YURI HW LEMON 410 ML,8886030223846
1641,2,YURI HW STW 410 ML,8886030223860
1642,2,YURI PORSTEX KLOSET 500 ML,8886030322709
1643,2,YURI PORSTEX REGULAR LILAC FRESH 700 ML,8886030633805
1644,2,YURI PORSTEX REGULAR OCEAN BLUE 700 ML,8886030633904
1645,2,YURI PORSTEX UNGU 1000 ML,8886030323805
1646,5,ZEN ANTISEPTIC HS 50 ML,8992946531897
1647,10,ZUPER KEJU SUSU 130G,8996001352144
1648,5,ZWITSAL BABY HAIR LOTION ALOE VERA 200 ML,8992694246173
1649,5,"ZWITSAL BABY SHP ALOE, KEMIRI 300 ML",8992694246364
1650,5,ZWITSAL HAIR & BODY ALOE VERA 100 ML,8999999032128
1651,5,ZWITSAL BW CLASSIC 70 G,8992694242502
1652,5,ZWITSAL BW RICH HONEY 70 G,8992694247163
1653,5,ZWITSAL COLOGNE CANOLA OIL 100 ML,8992694242113
1654,5,ZWITSAL KIDS SHP & CON CLEAN FRESH 180 ML,8999999552497
1655,5,ZWITSAL KIDS SHP & CON NATURAL 180 ML,8999999552480
1656,5,ZWITSAL BABY SHP ALOE VERA 100 ML,8992694246340
1657,10,SUPERBOY CRUNCH COKELAT 30 G (PAK),
1658,10,TOP 1 JUMBO COKELAT 12 G (RCG),8997632458106
1659,10,TOP 1 JUMBO BALADO KEJU 12 G (RCG),8997632458106
1660,10,DUOSUS BLUEBERRY 35 G,8995029006725
1661,10,DUOSUS COKELAT 35 G,8995029006718
1662,10,WANG CHIPS HARUM PEDAS 22 G,8997213770016
1663,10,WANG CHIPS HARUM PEDAS 22 G (PAK),
1664,10,OISHI POPPY POP JAGUNG BAKAR 10 G (RCG),8997004303607
1665,10,NABATI SIIP SNACK COKELAT 24 G,8993175538848
1666,10,NABATI SIIP SNACK COKELAT 24 G (PAK),
1667,11,JELLVIT STOBERI 70 ML,8997004040434
1668,11,JELLVIT STOBERI 70 ML (PAK),
1669,13,TORABIKA CREAMY LATTE 25 G (KRT),18998666001303
1670,8,SOHUN KACA  60 G (RCG),8997011700239
1671,10,NEXTAR SELIMUT RECHEESE 7 G (RCG),8993175533799
1672,10,NEXTAR SELIMUT RECHOCO 7 G (RCG),8993175537919
1673,9,YUPI BABY BEAR APPLE JUICE 168 G (BOX),8992741984157
1674,9,YUPI BOLICIOUS STRAWBERRY 168 G (BOX),8992741943734
1675,9,YUPI BOLICIOUS BLACKBERRY 168G (BOX),8992741943710
1676,9,YUPI GUMMY FANG'S 168 G (BOX),8992741948708
1677,11,INDOMILK KIDS STROBERI BTL 190 ML,8992702005976
1678,10,NABATI AHH RICHOCO 5 G,8993175548182
1679,10,NABATI AHH RICHOCO 100 G (BOX),8993175548199
1680,10,NABATI AHH RECHEESE 5 G,8993175532297
1681,10,NABATI AHH RECHEESE 100 G (BOX),8993175532303
1682,9,YUPI CUP FRUIT COCKTAIL 14 G,8992741902922
1683,9,YUPI CUP AQUARIUM 14 G,8992741904100
1684,9,YUPI CUP LOVE BURGER 14 G,8992741906746
1685,9,YUPI CUP JUST FOR FUN 14 G,8992741905664
1686,9,YUPI CUP JUST FOR FUN 216 G (BOX),8992741983396
1687,10,TWISTKO JAGUNG BAKAR 11 G (RCG),8886013257400
1688,11,MINUTE MAID PULPY ORANGE 300 ML,8992761166038
1689,11,MINUTE MAID PULPY ORANGE 300 ML (PAK),8992761167721
